report_date,report_source,report_period,ext_massacres_cum,killed,killed_cum,ext_killed,ext_killed_cum,ext_killed_children_cum,ext_killed_women_cum,injured_cum,ext_injured,ext_injured_cum,ext_civdef_killed_cum,med_killed_cum,ext_med_killed_cum,press_killed_cum,ext_press_killed_cum,killed_children_cum,killed_women_cum,injured,massacres_cum,civdef_killed_cum,killed_truce_new,killed_committee,killed_recovered,killed_succumbed,aid_seeker_killed_cum,aid_seeker_injured_cum,child_famine_cum,famine_cum
2026-07-16,mohtel,24,12000,4.0,73250.0,4,73250,20179,12500,173751.0,24,173751,140,,1701,,262,,,24.0,,,3.0,,,1.0,,,,
2026-07-17,missing,0,12000,,,0,73250,20179,12500,,0,173751,140,,1701,,262,,,,,,,,,,,,,
2026-07-18,mohtel,48,12000,19.0,73269.0,19,73269,20179,12500,173811.0,60,173811,140,,1701,,262,,,60.0,,,16.0,,2.0,1.0,,,,
2026-07-19,missing,24,12000,11.0,73280.0,11,73280,20179,12500,173842.0,31,173842,140,,1701,,262,,,31.0,,,,,,,,,,
2026-07-20,mohtel,24,12000,3.0,73283.0,3,73283,20179,12500,173864.0,22,173864,140,,1701,,262,,,22.0,,,3.0,,,,,,,
2026-07-21,mohtel,24,12000,10.0,73293.0,10,73293,20179,12500,173906.0,42,173906,140,,1701,,262,,,42.0,,,9.0,,,1.0,,,,
2026-07-22,mohtel,24,12000,12.0,73305.0,12,73305,20179,12500,173918.0,12,173918,140,,1701,,262,,,12.0,,,11.0,,,1.0,,,,
2026-07-23,mohtel,24,12000,6.0,73311.0,6,73311,20179,12500,173924.0,6,173924,140,,1701,,262,,,6.0,,,3.0,,1.0,2.0,,,,
2026-07-24,missing,0,12000,,,0,73311,20179,12500,,0,173924,140,,1701,,262,,,,,,,,,,,,,
2026-07-25,mohtel,48,12000,6.0,73317.0,6,73317,20179,12500,173961.0,37,173961,140,,1701,,262,,,37.0,,,4.0,,,2.0,,,,
2026-07-26,mohtel,24,12000,9.0,73326.0,9,73326,20179,12500,173997.0,36,173997,140,,1701,,262,,,36.0,,,7.0,,,2.0,,,,
2026-07-27,mohtel,24,12000,3.0,73329.0,3,73329,20179,12500,174009.0,12,174009,140,,1701,,262,,,12.0,,,2.0,,,1.0,,,,
2026-07-28,mohtel,24,12000,4.0,73333.0,4,73333,20179,12500,174023.0,14,174023,140,,1701,,262,,,14.0,,,3.0,,,1.0,,,,
2026-07-29,mohtel,24,12000,2.0,73335.0,2,73335,20179,12500,174052.0,29,174052,140,,1701,,262,,,29.0,,,1.0,,,1.0,,,,
2026-07-30,mohtel,24,12000,6.0,73341.0,6,73341,20179,12500,174086.0,34,174086,140,,1701,,262,,,34.0,,,4.0,,1.0,1.0,,,,
2026-07-31,missing,0,12000,,,0,73341,20179,12500,,0,174086,140,,1701,,262,,,,,,,,,,,,,
2026-08-01,mohtel,48,12000,8.0,73349.0,8,73349,20179,12500,174162.0,76,174162,140,,1701,,262,,,76.0,,,7.0,,,1.0,,,,
2026-08-02,mohtel,24,12000,7.0,73356.0,7,73356,20179,12500,174185.0,23,174185,140,,1701,,262,,,23.0,,,6.0,,,1.0,,,,
2026-08-03,mohtel,24,12000,19.0,73375.0,19,73375,20179,12500,174220.0,35,174220,140,,1701,,262,,,35.0,,,18.0,,,1.0,,,,
2026-08-04,mohtel,24,12000,2.0,73377.0,2,73377,20179,12500,174230.0,10,174230,140,,1701,,262,,,10.0,,,2.0,,,,,,,
2026-08-05,mohtel,24,12000,4.0,73381.0,4,73381,20179,12500,174231.0,1,174231,140,,1701,,262,,,1.0,,,,,2.0,2.0,,,,
2026-08-06,mohtel,24,12000,1.0,73382.0,1,73382,20179,12500,174236.0,5,174236,140,,1701,,262,,,5.0,,,,,,1.0,,,,
2026-08-07,missing,0,12000,,,0,73382,20179,12500,,0,174236,140,,1701,,262,,,,,,,,,,,,,
2026-08-08,mohtel,48,12000,2.0,73384.0,2,73384,20179,12500,174242.0,6,174242,140,,1701,,262,,,6.0,,,,,,2.0,,,,
2026-08-09,mohtel,24,12000,2.0,73386.0,2,73386,20179,12500,174250.0,8,174250,140,,1701,,262,,,8.0,,,1.0,,1.0,,,,,
2026-08-10,mohtel,24,12000,0.0,73386.0,0,73386,20179,12500,174256.0,6,174256,140,,1701,,262,,,6.0,,,,,,,,,,
2026-08-11,mohtel,24,12000,1.0,73387.0,1,73387,20179,12500,174257.0,1,174257,140,,1701,,262,,,1.0,,,,,,1.0,,,,
2026-08-12,mohtel,24,12000,1.0,73388.0,1,73388,20179,12500,174259.0,2,174259,140,,1701,,262,,,2.0,,,,,1.0,,,,,
2026-08-13,mohtel,24,12000,1.0,73389.0,1,73389,20179,12500,174266.0,7,174266,140,,1701,,262,,,7.0,,,1.0,,,,,,,
2026-08-14,missing,0,12000,,,0,73389,20179,12500,,0,174266,140,,1701,,262,,,,,,,,,,,,,
2026-08-15,mohtel,48,12000,2.0,73391.0,2,73391,20179,12500,174280.0,14,174280,140,,1701,,262,,,14.0,,,2.0,,,,,,,
2026-08-16,missing,0,12000,,,0,73391,20179,12500,,0,174280,140,,1701,,262,,,,,,,,,,,,,
2026-08-17,mohtel,48,12000,8.0,73399.0,8,73399,20179,12500,174310.0,30,174310,140,,1701,,262,,,30.0,,,2.0,,6.0,,,,,
2026-08-18,mohtel,24,12000,1.0,73400.0,1,73400,20179,12500,174312.0,2,174312,140,,1701,,262,,,2.0,,,,,,1.0,,,,
2026-08-19,mohtel,24,12000,7.0,73407.0,7,73407,20179,12500,174335.0,23,174335,140,,1701,,262,,,23.0,,,7.0,,,,,,,
2026-08-20,mohtel,24,12000,10.0,73417.0,10,73417,20179,12500,174360.0,25,174360,140,,1701,,262,,,25.0,,,10.0,,,,,,,
2026-08-21,missing,0,12000,,,0,73417,20179,12500,,0,174360,140,,1701,,262,,,,,,,,,,,,,
2026-08-22,mohtel,48,12000,2.0,73419.0,2,73419,20179,12500,174364.0,4,174364,140,,1701,,262,,,4.0,,,2.0,,,,,,,
2026-08-23,mohtel,24,12000,1.0,73420.0,1,73420,20179,12500,174369.0,5,174369,140,,1701,,262,,,5.0,,,1.0,,,,,,,
2026-08-24,mohtel,24,12000,2.0,73422.0,2,73422,20179,12500,174401.0,32,174401,140,,1701,,262,,,32.0,,,2.0,,,,,,,
2026-08-25,mohtel,24,12000,9.0,73431.0,9,73431,20179,12500,174437.0,36,174437,140,,1701,,262,,,36.0,,,6.0,,1.0,2.0,,,,
2026-08-26,mohtel,24,12000,7.0,73438.0,7,73438,20179,12500,174447.0,10,174447,140,,1701,,262,,,10.0,,,5.0,,,2.0,,,,
2026-08-27,missing,24,12000,1.0,73439.0,1,73439,20179,12500,174454.0,7,174454,140,,1701,,262,,,7.0,,,,,1.0,,,,,
2026-08-28,missing,0,12000,,,0,73439,20179,12500,,0,174454,140,,1701,,262,,,,,,,,,,,,,
2026-08-29,mohtel,48,12000,10.0,73449.0,10,73449,20179,12500,174472.0,18,174472,140,,1701,,262,,,18.0,,,9.0,,1.0,,,,,
2026-08-30,mohtel,24,12000,5.0,73454.0,5,73454,20179,12500,174486.0,14,174486,140,,1701,,262,,,14.0,,,4.0,,,1.0,,,,
2026-08-31,mohtel,24,12000,2.0,73456.0,2,73456,20179,12500,174496.0,10,174496,140,,1701,,262,,,10.0,,,2.0,,,,,,,
2026-09-01,mohtel,24,12000,6.0,73462.0,6,73462,20179,12500,174509.0,13,174509,140,,1701,,262,,,13.0,,,5.0,,,1.0,,,,
2026-09-02,mohtel,24,12000,8.0,73470.0,8,73470,20179,12500,174540.0,31,174540,140,,1701,,262,,,31.0,,,7.0,,,1.0,,,,
2026-09-03,missing,24,12000,4.0,73474.0,4,73474,20179,12500,174548.0,8,174548,140,,1701,,262,,,8.0,,,,,4.0,,,,,
2026-09-04,missing,0,12000,,,0,73474,20179,12500,,0,174548,140,,1701,,262,,,,,,,,,,,,,
2026-09-05,mohtel,48,12000,177.0,73651.0,177,73651,20179,12500,174575.0,27,174575,140,,1701,,262,,,27.0,,,5.0,160.0,11.0,1.0,,,,
2026-09-06,mohtel,24,12000,,73651.0,0,73651,20179,12500,174592.0,17,174592,140,,1701,,262,,,17.0,,,,,,,,,,
2026-09-07,mohtel,24,12000,7.0,73658.0,7,73658,20179,12500,174622.0,30,174622,140,,1701,,262,,,30.0,,,5.0,,,2.0,,,,
2026-09-08,missing,24,12000,4.0,73662.0,4,73662,20179,12500,174652.0,30,174652,140,,1701,,262,,,,,,,,4.0,,,,,
2026-09-09,mohtel,24,12000,7.0,73669.0,7,73669,20179,12500,174652.0,0,174652,140,,1701,,262,,,,,,2.0,,4.0,1.0,,,,
2026-09-10,mohtel,24,12000,1.0,73670.0,1,73670,20179,12500,174682.0,30,174682,140,,1701,,262,,,30.0,,,1.0,,,,,,,
2026-09-11,missing,0,12000,,,0,73670,20179,12500,,0,174682,140,,1701,,262,,,,,,,,,,,,,
2026-09-12,mohtel,48,12000,113.0,73783.0,113,73783,20179,12500,174738.0,56,174738,140,,1701,,262,,,56.0,,,10.0,103.0,,,,,,
2026-09-13,missing,24,12000,1.0,73784.0,1,73784,20179,12500,174746.0,8,174746,140,,1701,,262,,,8.0,,,,,1.0,,,,,
2026-09-14,mohtel,24,12000,2.0,73786.0,2,73786,20179,12500,174771.0,25,174771,140,,1701,,262,,,25.0,,,2.0,,,,,,,
2026-09-15,mohtel,24,12000,3.0,73789.0,3,73789,20179,12500,174798.0,27,174798,140,,1701,,262,,,27.0,,,3.0,,,,,,,
2026-09-16,mohtel,24,12000,6.0,73795.0,6,73795,20179,12500,174869.0,71,174869,140,,1701,,262,,,71.0,,,6.0,,,,,,,
2026-09-17,mohtel,24,12000,26.0,73821.0,26,73821,20179,12500,174897.0,28,174897,140,,1701,,262,,,28.0,,,24.0,,,2.0,,,,
2026-09-18,missing,0,12000,,,0,73821,20179,12500,,0,174897,140,,1701,,262,,,,,,,,,,,,,
2026-09-19,mohtel,48,12000,89.0,73910.0,89,73910,20179,12500,174914.0,17,174914,140,,1701,,262,,,17.0,,,4.0,85.0,,,,,,
2026-09-20,mohtel,24,12000,,73910.0,0,73910,20179,12500,174935.0,21,174935,140,,1701,,262,,,21.0,,,,,,,,,,
2026-09-21,mohtel,24,12000,4.0,73914.0,4,73914,20179,12500,174952.0,17,174952,140,,1701,,262,,,17.0,,,1.0,,3.0,,,,,
2026-09-22,mohtel,24,12000,5.0,73919.0,5,73919,20179,12500,174977.0,25,174977,140,,1701,,262,,,25.0,,,4.0,,,1.0,,,,
